0.000000000000000000e+00,0.000000000000000000e+00,9.999251961708068848e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.999071359634399414e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.999889135360717773e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.963048100471496582e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.991847276687622070e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.948632717132568359e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.934605956077575684e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.994106888771057129e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.998234510421752930e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.999936819076538086e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.975327849388122559e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.999995827674865723e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.447300195693969727e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.975864887237548828e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.940100312232971191e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.978644847869873047e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.440263509750366211e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.473857879638671875e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.975671172142028809e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.939220905303955078e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.994511604309082031e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.999524354934692383e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.999660253524780273e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.955169558525085449e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.619001626968383789e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.986817836761474609e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.975162148475646973e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.997960329055786133e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.997175931930541992e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.983718395233154297e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.992638826370239258e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.834490418434143066e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.993767738342285156e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.999818801879882812e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.861293435096740723e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.830836057662963867e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.740849733352661133e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.992465376853942871e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.998557567596435547e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.999865293502807617e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.997580647468566895e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.999694824218750000e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.995403885841369629e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.999826550483703613e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.629307746887207031e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.962535500526428223e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.031255245208740234e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.898575544357299805e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.888241887092590332e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.999439716339111328e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.697913527488708496e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.771271347999572754e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.399407505989074707e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.947559237480163574e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.981374740600585938e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.992773532867431641e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.996233582496643066e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.008341550827026367e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.290934562683105469e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.962348341941833496e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.993221163749694824e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.994394779205322266e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.997774958610534668e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.998812675476074219e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.455803036689758301e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.988698363304138184e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.783322215080261230e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.998050928115844727e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.976488947868347168e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.977889657020568848e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.999532699584960938e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.999994039535522461e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.999750256538391113e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.999004006385803223e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.998999238014221191e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.647914767265319824e-01
