cellid,predicted_label
H3_P3_M77_L001,1
H3_P4_M77_L001,Rejected
H4_P2_M77_L001,1
H5_P1_M77_L001,1
H5_P2_M77_L001,1
H5_P3_M77_L001,1
H5_P4_M77_L001,1
H6_P1_M77_L001,1
H7_P2_M77_L001,1
H7_P3_M77_L001,1
H8_P1_M77_L001,1
H8_P4_M77_L001,1
H9_P1_M77_L001,1
H9_P3_M77_L001,1
H9_P4_M77_L001,1
A10_P2_M76_L001,Rejected
A12_P2_M76_L001,Rejected
A12_P4_M76_L001,Rejected
A12_P5_M76_L001,Rejected
A2_P2_M76_L001,Rejected
A2_P5_M76_L001,0
A3_P2_M76_L001,0
A3_P3_M76_L001,0
A3_P4_M76_L001,Rejected
A4_P3_M76_L001,Rejected
A5_P2_M76_L001,Rejected
A5_P4_M76_L001,0
A6_P5_M76_L001,Rejected
A7_P2_M76_L001,Rejected
A8_P3_M76_L001,0
A9_P2_M76_L001,Rejected
A9_P3_M76_L001,Rejected
A9_P4_M76_L001,Rejected
A9_P5_M76_L001,0
B10_P3_M76_L001,Rejected
B11_P2_M76_L001,Rejected
B11_P3_M76_L001,0
B11_P5_M76_L001,Rejected
B12_P2_M76_L001,Rejected
B12_P3_M76_L001,Rejected
B12_P4_M76_L001,Rejected
B1_P2_M76_L001,0
B1_P3_M76_L001,Rejected
B2_P2_M76_L001,0
B2_P5_M76_L001,0
B3_P2_M76_L001,Rejected
B3_P3_M76_L001,Rejected
B3_P5_M76_L001,Rejected
B4_P2_M76_L001,Rejected
B4_P5_M76_L001,Rejected
B5_P2_M76_L001,0
B5_P3_M76_L001,Rejected
B5_P5_M76_L001,Rejected
B6_P4_M76_L001,0
B6_P5_M76_L001,Rejected
B7_P3_M76_L001,0
B7_P4_M76_L001,0
B7_P5_M76_L001,Rejected
B9_P2_M76_L001,Rejected
B9_P3_M76_L001,Rejected
C10_P4_M76_L001,Rejected
C11_P4_M76_L001,0
C2_P3_M76_L001,Rejected
C2_P4_M76_L001,0
C2_P5_M76_L001,0
C3_P2_M76_L001,0
C3_P3_M76_L001,Rejected
C3_P4_M76_L001,Rejected
C3_P5_M76_L001,Rejected
C4_P2_M76_L001,Rejected
C4_P4_M76_L001,0
C5_P3_M76_L001,Rejected
C5_P5_M76_L001,0
C6_P3_M76_L001,Rejected
C6_P4_M76_L001,0
C6_P5_M76_L001,Rejected
C7_P2_M76_L001,0
C7_P4_M76_L001,Rejected
C8_P3_M76_L001,0
C8_P4_M76_L001,Rejected
C8_P5_M76_L001,0
C9_P4_M76_L001,0
D10_P3_M76_L001,Rejected
D10_P5_M76_L001,Rejected
D11_P2_M76_L001,0
D11_P4_M76_L001,0
D12_P4_M76_L001,Rejected
D1_P2_M76_L001,Rejected
D1_P3_M76_L001,Rejected
D2_P2_M76_L001,0
D4_P2_M76_L001,Rejected
D4_P4_M76_L001,Rejected
D5_P5_M76_L001,Rejected
D6_P3_M76_L001,Rejected
D6_P5_M76_L001,Rejected
D7_P3_M76_L001,Rejected
D8_P3_M76_L001,0
D8_P5_M76_L001,Rejected
D9_P4_M76_L001,Rejected
E10_P2_M76_L001,Rejected
E10_P3_M76_L001,Rejected
E10_P5_M76_L001,Rejected
E11_P2_M76_L001,Rejected
E12_P2_M76_L001,Rejected
E12_P3_M76_L001,Rejected
E12_P4_M76_L001,Rejected
E1_P2_M76_L001,0
E2_P4_M76_L001,Rejected
E3_P5_M76_L001,Rejected
E4_P3_M76_L001,Rejected
E5_P2_M76_L001,Rejected
E5_P3_M76_L001,0
E5_P4_M76_L001,Rejected
E5_P5_M76_L001,0
E6_P4_M76_L001,Rejected
E8_P4_M76_L001,0
E8_P5_M76_L001,Rejected
E9_P4_M76_L001,0
E9_P5_M76_L001,Rejected
F10_P4_M76_L001,Rejected
F11_P4_M76_L001,0
F12_P5_M76_L001,0
F1_P4_M76_L001,0
F2_P4_M76_L001,Rejected
F3_P3_M76_L001,0
F3_P4_M76_L001,Rejected
F4_P2_M76_L001,Rejected
F4_P4_M76_L001,0
F5_P2_M76_L001,0
F5_P3_M76_L001,0
F6_P2_M76_L001,Rejected
F8_P2_M76_L001,Rejected
F8_P3_M76_L001,Rejected
F9_P2_M76_L001,0
F9_P3_M76_L001,1
G10_P2_M76_L001,0
G10_P4_M76_L001,Rejected
G11_P3_M76_L001,Rejected
G11_P4_M76_L001,0
G1_P5_M76_L001,Rejected
G2_P4_M76_L001,Rejected
G3_P2_M76_L001,Rejected
G3_P3_M76_L001,0
G3_P5_M76_L001,Rejected
G4_P4_M76_L001,Rejected
G6_P3_M76_L001,Rejected
G6_P4_M76_L001,0
G7_P2_M76_L001,Rejected
G8_P5_M76_L001,Rejected
G9_P3_M76_L001,0
G9_P5_M76_L001,0
H10_P2_M76_L001,Rejected
H10_P3_M76_L001,Rejected
H10_P5_M76_L001,Rejected
H11_P4_M76_L001,Rejected
H11_P5_M76_L001,0
H12_P2_M76_L001,Rejected
H12_P5_M76_L001,0
H1_P4_M76_L001,Rejected
H2_P4_M76_L001,0
H3_P3_M76_L001,Rejected
H3_P4_M76_L001,0
H4_P5_M76_L001,Rejected
H5_P3_M76_L001,Rejected
H6_P4_M76_L001,Rejected
H6_P5_M76_L001,Rejected
H7_P3_M76_L001,Rejected
H7_P5_M76_L001,Rejected
H9_P2_M76_L001,Rejected
H9_P5_M76_L001,Rejected
A11_P6_M76_L001,0
A2_P6_M76_L001,0
A3_P6_M76_L001,Rejected
A5_P6_M76_L001,Rejected
A6_P6_M76_L001,0
B10_P6_M76_L001,Rejected
B11_P6_M76_L001,0
B12_P6_M76_L001,Rejected
B3_P6_M76_L001,0
B5_P6_M76_L001,Rejected
B6_P6_M76_L001,Rejected
C11_P6_M76_L001,Rejected
C12_P6_M76_L001,Rejected
C7_P6_M76_L001,0
C8_P6_M76_L001,0
C9_P6_M76_L001,Rejected
D11_P6_M76_L001,Rejected
D12_P6_M76_L001,0
D4_P6_M76_L001,Rejected
D6_P6_M76_L001,0
E12_P6_M76_L001,Rejected
E3_P6_M76_L001,0
E8_P6_M76_L001,0
E9_P6_M76_L001,0
F11_P6_M76_L001,0
F12_P6_M76_L001,0
F1_P6_M76_L001,Rejected
F2_P6_M76_L001,0
F3_P6_M76_L001,Rejected
G11_P6_M76_L001,Rejected
G12_P6_M76_L001,0
G3_P6_M76_L001,Rejected
G5_P6_M76_L001,Rejected
G6_P6_M76_L001,0
G7_P6_M76_L001,0
G9_P6_M76_L001,Rejected
H10_P6_M76_L001,Rejected
H11_P6_M76_L001,Rejected
H3_P6_M76_L001,Rejected
H6_P6_M76_L001,0
H7_P6_M76_L001,0
A12_P2_M41_L001,1
A3_P1_M41_L001,1
A4_P3_M41_L001,1
A8_P2_M41_L001,1
B1_P3_M41_L001,Rejected
B3_P3_M41_L001,1
B4_P3_M41_L001,Rejected
B5_P3_M41_L001,Rejected
B6_P3_M41_L001,1
B8_P2_M41_L001,1
C12_P1_M41_L001,Rejected
C12_P2_M41_L001,1
C1_P2_M41_L001,1
C3_P3_M41_L001,1
C8_P1_M41_L001,1
D10_P2_M41_L001,1
D10_P3_M41_L001,Rejected
D1_P3_M41_L001,Rejected
D2_P1_M41_L001,1
D4_P2_M41_L001,1
D8_P1_M41_L001,1
E12_P1_M41_L001,1
E4_P1_M41_L001,1
E4_P3_M41_L001,1
E7_P2_M41_L001,1
E8_P3_M41_L001,1
E9_P2_M41_L001,Rejected
F11_P3_M41_L001,1
F12_P2_M41_L001,Rejected
F1_P2_M41_L001,Rejected
F2_P3_M41_L001,Rejected
F3_P2_M41_L001,1
F4_P1_M41_L001,Rejected
F7_P3_M41_L001,Rejected
F8_P1_M41_L001,Rejected
F8_P3_M41_L001,1
F9_P2_M41_L001,Rejected
F9_P3_M41_L001,1
G10_P1_M41_L001,Rejected
G2_P3_M41_L001,Rejected
G4_P3_M41_L001,1
G7_P1_M41_L001,1
G8_P2_M41_L001,1
G9_P2_M41_L001,1
H4_P2_M41_L001,1
H7_P3_M41_L001,Rejected
H9_P3_M41_L001,1
